run_accession	bam_ftp	base_count	broker_name	experiment_accession	experiment_alias	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_public	instrument_model	last_updated	library_layout	library_selection	library_source	nominal_length	nominal_sdev	bam_bytes	run_alias	sample_accession	sample_alias	sample_title	scientific_name	secondary_sample_accession	secondary_study_accession	sra_bytes	sra_ftp	sra_md5	study_accession	study_title	submission_accession	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_md5	tax_id
SRR8357676		660985806		SRX5168773	385	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357676/SRR8357676.fastq.gz	639529118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357676/SRR8357676.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357676/SRR8357676.fastq.gz	f28b80c9705518e284da39f070639a1c	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7D4YACXX l02n01 k_60_2.3410000000d72a.fastq.gz	SAMN10618692	60min_root_KCl_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176435	SRP174002	460960324	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357676	4d0a265055842ac0f690a72eb9b26197	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357738		1760253075		SRX5168711	262	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357738/SRR8357738.fastq.gz	953630567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357738/SRR8357738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357738/SRR8357738.fastq.gz	972cf0ea68269f9facb90cae86ee5c44	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_125_50_3.fastq.gz	SAMN10618569	12.5percent_Water_5mM_Nitrogen_Rep_3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176373	SRP174002	629037357	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357738	b3d5f017c2c657b0059f4f1121ff09e4	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357678		1191348075		SRX5168771	226	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357678/SRR8357678.fastq.gz	621022307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357678/SRR8357678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357678/SRR8357678.fastq.gz	0c55a02da081757c50857dfb6a89dc41	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_9w-58_dr.fastq.gz	SAMN10618533	9w-58	Plant sample from Oryza sativa	Oryza sativa	SRS4176437	SRP174002	464398143	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357678	dc09076c2afb8694f290b45325a2af91	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357744		915075525		SRX5168705	268	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357744/SRR8357744.fastq.gz	498472209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357744/SRR8357744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357744/SRR8357744.fastq.gz	ab7c0ab6642be1cd7ac07e87bdf5db49	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WLMBGX2_n01_25_125_3.fastq.gz	SAMN10618575	25percent_Water_1.25mM_Nitrogen_Rep_3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176368	SRP174002	330388731	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357744	449969ea8aeae60634f6bd75cc5f14e0	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357685		828291548		SRX5168764	223	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357685/SRR8357685.fastq.gz	459767986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357685/SRR8357685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357685/SRR8357685.fastq.gz	ee94d7df3fa6ad04085d0d7950561f37	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5GGKBGX2_n01_9w-55_dr.fastq.gz	SAMN10618530	9w-55	Plant sample from Oryza sativa	Oryza sativa	SRS4176427	SRP174002	318994122	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357685	cdb9127d9b0d5562d6154b736e0e148e	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357748		924061500		SRX5168701	103	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357748/SRR8357748.fastq.gz	513811726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357748/SRR8357748.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357748/SRR8357748.fastq.gz	8edf8cd113e35f8a704932151351068d	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4w-49.fastq.gz	SAMN10618410	4w-49	Plant sample from Oryza sativa	Oryza sativa	SRS4176364	SRP174002	350726315	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357748	0c8cbdfa1850c32a6d6a3c8ddd4efe03	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357686		1179677400		SRX5168763	145	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357686/SRR8357686.fastq.gz	652472646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357686/SRR8357686.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357686/SRR8357686.fastq.gz	0751bbcaac2529eafc037ec53f2fc8ae	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9s-32.fastq.gz	SAMN10618452	9s-32	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176426	SRP174002	449146482	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357686	5aaaad2aaa28eadc3721a80a47505fa3	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357750		865670475		SRX5168699	105	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357750/SRR8357750.fastq.gz	477155341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357750/SRR8357750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357750/SRR8357750.fastq.gz	cac0eea82d44a784e79d5f2620e0081f	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4w-51.fastq.gz	SAMN10618412	4w-51	Plant sample from Oryza sativa	Oryza sativa	SRS4176362	SRP174002	327279893	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357750	fd3d13bda3b9358125f6e0c4cd47524c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357690		1064164875		SRX5168759	141	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357690/SRR8357690.fastq.gz	598354654	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357690/SRR8357690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357690/SRR8357690.fastq.gz	58f7142dc5f7dcb47983bd7b95ef85af	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9s-28.fastq.gz	SAMN10618448	9s-28	Plant sample from Oryza sativa	Oryza sativa	SRS4176423	SRP174002	404954154	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357690	389394aa1d0f528b08e01d6f9c0b5f37	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357754		979557153		SRX5168695	409	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357754/SRR8357754.fastq.gz	655335925	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357754/SRR8357754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357754/SRR8357754.fastq.gz	0f6615626d8e7e69d3d197bd5b7b3942	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l08n01 n_5_1.34100000034e97.fastq.gz	SAMN10618716	5min_root_N_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176356	SRP174002	445892547	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357754	358fbf098e47bef80e151cbe4bebaf9b	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357691		791524575		SRX5168758	142	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357691/SRR8357691.fastq.gz	442101324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357691/SRR8357691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357691/SRR8357691.fastq.gz	6a4cf929335135a510fd140bb0d1c3c6	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9s-29.fastq.gz	SAMN10618449	9s-29	Plant sample from Oryza sativa	Oryza sativa	SRS4176421	SRP174002	300595448	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357691	c3dd6db7971020d6c64232cc6971503c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357695		1111418250		SRX5168754	150	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357695/SRR8357695.fastq.gz	617755110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357695/SRR8357695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357695/SRR8357695.fastq.gz	48ea1f3eaeaad43a2a91e396c5065cb8	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9s-38.fastq.gz	SAMN10618457	9s-38	Plant sample from Oryza sativa	Oryza sativa	SRS4176417	SRP174002	423652232	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357695	3939182003f3f92a7e7039db80a6d3a1	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357666		1014041100		SRX5168783	138	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357666/SRR8357666.fastq.gz	561211135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357666/SRR8357666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357666/SRR8357666.fastq.gz	20e50f498f95d3be22c1d7372c48dc06	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9s-25.fastq.gz	SAMN10618445	9s-25	Plant sample from Oryza sativa	Oryza sativa	SRS4176447	SRP174002	388046894	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357666	2da54c633c3970018d103c985ccae212	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357667		985501950		SRX5168782	137	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357667/SRR8357667.fastq.gz	550711730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357667/SRR8357667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357667/SRR8357667.fastq.gz	f689d1a14e3e0cae227b6e5bdd453fab	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9s-24.fastq.gz	SAMN10618444	9s-24	Plant sample from Oryza sativa	Oryza sativa	SRS4176445	SRP174002	377791789	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357667	bb9a2dd70d06a8d665c96a3b8cf1379b	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357697		1569381750		SRX5168752	241	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357697/SRR8357697.fastq.gz	870479234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357697/SRR8357697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357697/SRR8357697.fastq.gz	90f48e44224108bdff45a0b35a683012	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H2WHCBGX2_n01_50_0625_1.fastq.gz	SAMN10618548	50percent_Water_0.625mM_Nitrogen_Rep_1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176415	SRP174002	575359889	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357697	5d5b8b33c4dd477f8ce2c71dbab4044d	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357669		971592000		SRX5168780	139	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357669/SRR8357669.fastq.gz	542154319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357669/SRR8357669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357669/SRR8357669.fastq.gz	d057c74a5712e6f547cad0cbe008a22a	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9s-26.fastq.gz	SAMN10618446	9s-26	Plant sample from Oryza sativa	Oryza sativa	SRS4176443	SRP174002	370354648	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357669	bafb28c8c7edd940eb2472de61cf46a9	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357755		936335700		SRX5168694	352	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357755/SRR8357755.fastq.gz	455287869	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357755/SRR8357755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357755/SRR8357755.fastq.gz	57d7f712e4d10c937a84c86009d9cbdb	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_28-3w.fastq.gz	SAMN10618659	28-3w_year_2	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176357	SRP174002	325298979	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357755	a6aa96f1cc6a3093d95358c032b19fef	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357705		1157878088		SRX5168744	315	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357705/SRR8357705.fastq.gz	621595755	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357705/SRR8357705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357705/SRR8357705.fastq.gz	fbd3cc4e499413f46d8eed501b870689	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HL7VKBGXY_n01_timecourse_shoot_90n3.fastq.gz	SAMN10618622	90min_leaf_N_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176405	SRP174002	407581895	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357705	512698672405f6f1af4eed11090efe24	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357671		675784935		SRX5168778	384	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357671/SRR8357671.fastq.gz	651559265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357671/SRR8357671.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357671/SRR8357671.fastq.gz	2352274ae9cc5ff2446fb35c7a77b96a	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7D4YACXX l02n01 k_60_1.3410000000d695.fastq.gz	SAMN10618691	60min_root_KCl_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176441	SRP174002	469075128	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357671	85cea7a1e7a775159ba7da2291e42ba7	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357712		1002166728		SRX5168737	407	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357712/SRR8357712.fastq.gz	690620312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357712/SRR8357712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357712/SRR8357712.fastq.gz	56d44bff5b54ea5b6e9d6d2c310bc926	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l08n01 k_5_2.34100000034df5.fastq.gz	SAMN10618714	5min_root_KCl_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176400	SRP174002	455899103	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357712	b4158335f049a3f6c961261775ff5825	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357675		684294030		SRX5168774	388	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357675/SRR8357675.fastq.gz	662701144	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357675/SRR8357675.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357675/SRR8357675.fastq.gz	fd859b52b8ecfae351fc3ff720702473	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7D4YACXX l02n01 n_60_2.3410000000d90e.fastq.gz	SAMN10618695	60min_root_N_Rep2	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176438	SRP174002	478487154	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357675	9b48d881a13ad8bc319d2c2c3277003d	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357756		811637212		SRX5168693	215	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357756/SRR8357756.fastq.gz	457887624	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357756/SRR8357756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357756/SRR8357756.fastq.gz	a1c33ed824db87bdc186671573caaa76	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5GGKBGX2_n01_9w-47_dr.fastq.gz	SAMN10618522	9w-47	Plant sample from Oryza sativa	Oryza sativa	SRS4176358	SRP174002	312738105	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357756	03c1e30b18e1d5fd0ff70823e3fe67bd	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357713		651725889		SRX5168736	402	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357713/SRR8357713.fastq.gz	433367752	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357713/SRR8357713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357713/SRR8357713.fastq.gz	a6cb37f39e46a1f5e88ed8f76c4f5d09	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l07n01 n_10_1.34100000034f46.fastq.gz	SAMN10618709	10min_root_N_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176399	SRP174002	286911643	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357713	aa2a793639179600db05fab054c8b5b1	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357680		1071844725		SRX5168769	228	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357680/SRR8357680.fastq.gz	600349440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357680/SRR8357680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357680/SRR8357680.fastq.gz	96140c5f39fe3bbcb835c10b6c317504	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_9w-60.fastq.gz	SAMN10618535	9w-60	Plant sample from Oryza sativa	Oryza sativa	SRS4176432	SRP174002	409780897	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357680	b7efa7236d921b076a3fec33684f8cea	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357717		981064050		SRX5168732	365	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357717/SRR8357717.fastq.gz	657523226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357717/SRR8357717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357717/SRR8357717.fastq.gz	0f3937f90c8b3481a08eebefafca0f1a	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7KCWACXX_l01n01_n_20_3.3510000003837a.fastq.gz	SAMN10618672	20min_root_N_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176394	SRP174002	434681129	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357717	4b74fee2c168b8b05c7c213b29314aad	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357760		1105325925		SRX5168689	211	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357760/SRR8357760.fastq.gz	610724199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357760/SRR8357760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357760/SRR8357760.fastq.gz	8304605f5d63502c4222197c6b167307	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_9w-43.fastq.gz	SAMN10618518	9w-43	Plant sample from Oryza sativa	Oryza sativa	SRS4176352	SRP174002	420658185	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357760	16c3f5aabd7f5cd26b4e2872e2628623	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357681		727572171		SRX5168768	390	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357681/SRR8357681.fastq.gz	490469185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357681/SRR8357681.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357681/SRR8357681.fastq.gz	3f26d1e853d7b04f3943ffe87fef2a52	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l08n01 k_90_1.34100000034f39.fastq.gz	SAMN10618697	90min_root_KCl_Rep1	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176431	SRP174002	328419208	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357681	6216c42c36d0c971cc28569159b21b53	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357720		772110624		SRX5168729	368	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357720/SRR8357720.fastq.gz	523458110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357720/SRR8357720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357720/SRR8357720.fastq.gz	0573910bad66204eaeb94d39474d559f	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7W8DACXX l06n01 k_30_3.341000000350af.fastq.gz	SAMN10618675	30min_root_KCl_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176392	SRP174002	344918328	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357720	42f9a5bc35c7f23f377c56e1aab4b6ea	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357683		6414151275		SRX5168766	221	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357683/SRR8357683.fastq.gz	3706097177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357683/SRR8357683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357683/SRR8357683.fastq.gz	a8953e5085da00be12eeeef714e13c24	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_9w-53_dr.fastq.gz	SAMN10618528	9w-53	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176429	SRP174002	2608014051	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357683	0686a82c3740d77ce1bbbee263b0e57f	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357768		941995350		SRX5168681	194	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357768/SRR8357768.fastq.gz	522453194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357768/SRR8357768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357768/SRR8357768.fastq.gz	ccbf6f0aaa9f802ae87207e4a1eabf64	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFJJCBGX2_n01_9w-24.fastq.gz	SAMN10618501	9w-24	Plant sample from Oryza sativa	Oryza sativa	SRS4176344	SRP174002	358404945	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357768	6371c92097001fde73773c76f2218f71	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
